GEO_ID,county,ln_hh_inc_x,eqi_2jan2018_vc,Total,population.x,superfund,insecticide_ln_x,gini_est_x,std_coal_prim_pop_ln_y,hc_env_rate_ln_x,county_ascii,county_full,county_fips,state_id,state_name,lat,lng,population.y
0500000US54057,"Mineral County, WV",9.3332653,0.841996491,1543,138972,TRUE,5.548102849,0.442,-7.413252523,-6.088619709,Mineral,Mineral County,54057,WV,West Virginia,39.4147,-78.9438,27167
0500000US46099,"Minnehaha County, SD",11.089225,-0.916873217,6054,828477,TRUE,9.35993928,0.422,-14.28535668,-5.388847351,Minnehaha,Minnehaha County,46099,SD,South Dakota,43.6742,-96.7915,188674
0500000US30063,"Missoula County, MT",10.695847,-1.507596731,3654,536245,TRUE,6.464419546,0.47,-14.28535668,-5.156122684,Missoula,Missoula County,30063,MT,Montana,47.0365,-113.9237,117309
0500000US13205,"Mitchell County, GA",9.0082245,0.288564265,1159,118483,TRUE,11.08633682,0.44,-14.28535668,-6.280480862,Mitchell,Mitchell County,13205,GA,Georgia,31.2253,-84.1943,22244
0500000US01097,"Mobile County, AL",11.940166,0.316071063,20290,2042813,TRUE,9.209304836,0.473,-14.28535668,-5.783624172,Mobile,Mobile County,01097,AL,Alabama,30.7872,-88.2058,414114
0500000US34025,"Monmouth County, NJ",12.356702,1.762306809,26086,3139975,TRUE,7.90940686,0.462,-14.28535668,-5.029014587,Monmouth,Monmouth County,34025,NJ,New Jersey,40.2603,-74.2213,621659
0500000US54061,"Monongalia County, WV",10.465187,0.348826438,3094,462974,TRUE,5.076735096,0.517,-6.539163873,-5.505362511,Monongalia,Monongalia County,54061,WV,West Virginia,39.6303,-80.0466,105474
0500000US18105,"Monroe County, IN",10.84716,0.513809264,3936,671764,TRUE,6.760366409,0.503,-11.09945362,-5.496226311,Monroe,Monroe County,18105,IN,Indiana,39.1609,-86.5231,146461
0500000US26115,"Monroe County, MI",10.973323,1.109051228,6372,764007,TRUE,8.776537516,0.396,-14.28535668,-5.940309525,Monroe,Monroe County,26115,MI,Michigan,41.9287,-83.5375,149727
0500000US39111,"Monroe County, OH",8.7281017,0.812189817,838,73809,TRUE,6.037075058,0.405,-7.798365635,-6.12591362,Monroe,Monroe County,39111,OH,Ohio,39.7274,-81.0829,13942
0500000US42089,"Monroe County, PA",11.002049,0.613186419,6289,840345,TRUE,6.940778945,0.4,-14.28535668,-5.684781551,Monroe,Monroe County,42089,PA,Pennsylvania,41.0581,-75.3395,168032
0500000US55081,"Monroe County, WI",9.7597322,1.283745885,1980,220204,TRUE,8.287129921,0.404,-14.28535668,-6.2527771,Monroe,Monroe County,55081,WI,Wisconsin,43.9457,-90.6178,45771
0500000US06053,"Monterey County, CA",11.735773,-0.246560857,11389,2035549,TRUE,12.64844947,0.45,-14.28535668,-5.504279137,Monterey,Monterey County,06053,CA,California,36.2172,-121.2392,433410
0500000US01101,"Montgomery County, AL",11.393826,-0.331512153,10196,1139610,TRUE,6.939132815,0.473,-14.28535668,-5.491876125,Montgomery,Montgomery County,01101,AL,Alabama,32.2203,-86.2076,226941
0500000US19137,"Montgomery County, IA",8.4160461,-0.954386115,757,54526,TRUE,8.615483774,0.414,-14.28535668,-5.431582928,Montgomery,Montgomery County,19137,IA,Iowa,41.0302,-95.1564,10053
0500000US39113,"Montgomery County, OH",12.317883,1.210264444,27553,2692398,TRUE,8.13558376,0.45,-14.28535668,-5.38320446,Montgomery,Montgomery County,39113,OH,Ohio,39.7546,-84.2906,531670
0500000US42091,"Montgomery County, PA",12.633498,0.598404884,35137,3951307,TRUE,8.076005046,0.454,-13.18674439,-4.924873829,Montgomery,Montgomery County,42091,PA,Pennsylvania,40.2108,-75.3673,823823
0500000US48339,"Montgomery County, TX",11.922024,0.763910711,13320,2135313,TRUE,6.078196371,0.46,-14.28535668,-5.693405151,Montgomery,Montgomery County,48339,TX,Texas,30.3002,-95.503,571949
0500000US42093,"Montour County, PA",8.8969984,0.992171884,1111,90743,TRUE,6.973160612,0.451,-14.28535668,-5.335514545,Montour,Montour County,42093,PA,Pennsylvania,41.0279,-76.6586,18259
0500000US08085,"Montrose County, CO",9.7010651,-1.33041358,1903,201424,TRUE,8.934192634,0.417,-9.92207104,-5.360178471,Montrose,Montrose County,08085,CO,Colorado,38.4022,-108.2693,41686
0500000US37125,"Moore County, NC",10.434998,0.494647294,4933,429246,TRUE,7.809074495,0.444,-14.28535668,-5.335805893,Moore,Moore County,37125,NC,North Carolina,35.3106,-79.4814,97294
0500000US01103,"Morgan County, AL",10.744515,0.638757408,5872,588026,TRUE,7.564700851,0.439,-11.61895291,-5.677272797,Morgan,Morgan County,01103,AL,Alabama,34.4535,-86.8529,119213
0500000US20127,"Morris County, KS",7.8648038,-0.437200636,370,29740,TRUE,8.657310143,0.441,-14.28535668,-6.047541142,Morris,Morris County,20127,KS,Kansas,38.6874,-96.6499,5566
0500000US34027,"Morris County, NJ",12.093117,1.408897996,17077,2448639,TRUE,7.267164814,0.449,-14.28535668,-5.089817047,Morris,Morris County,34027,NJ,New Jersey,40.862,-74.5445,493379
0500000US41049,"Morrow County, OR",8.2625589,1.085301638,372,55528,TRUE,10.61609273,0.403,-14.28535668,-7.018670082,Morrow,Morrow County,41049,OR,Oregon,45.4189,-119.5844,11303
0500000US41051,"Multnomah County, OR",12.606183,-0.166988403,26995,3557610,TRUE,7.579508567,0.468,-14.28535668,-5.286601067,Multnomah,Multnomah County,41051,OR,Oregon,45.5468,-122.4147,804606
0500000US26121,"Muskegon County, MI",11.094041,0.194343522,7975,866237,TRUE,9.208659794,0.423,-14.28535668,-5.580909252,Muskegon,Muskegon County,26121,MI,Michigan,43.2912,-86.152,173297
0500000US39119,"Muskingum County, OH",10.437668,0.644264221,4474,429689,TRUE,7.88295308,0.436,-7.203239241,-5.57606554,Muskingum,Muskingum County,39119,OH,Ohio,39.9654,-81.9444,86131
0500000US36059,"Nassau County, NY",13.000948,0.030221781,52866,6643702,TRUE,2.185114509,0.448,-14.28535668,-4.866379261,Nassau,Nassau County,36059,NY,New York,40.7328,-73.5864,1356509
0500000US56025,"Natrona County, WY",10.295428,-0.865168095,3121,367541,TRUE,8.486904073,0.447,-14.28535668,-5.429107189,Natrona,Natrona County,56025,WY,Wyoming,42.9621,-106.7985,80333
0500000US04017,"Navajo County, AZ",10.473506,0.204465181,4211,535197,TRUE,8.334385516,0.441,-10.1818251,-5.7558259960000004,Navajo,Navajo County,04017,AZ,Arizona,35.3997,-110.3214,109270
0500000US51125,"Nelson County, VA",8.7847748,0.498625219,795,74962,TRUE,7.782167903,0.44,-14.28535668,-5.810475349,Nelson,Nelson County,51125,VA,Virginia,37.7874,-78.8868,14831
0500000US06057,"Nevada County, CA",10.627527,-0.067117713,4497,490898,TRUE,3.07884718,0.426,-14.28535668,-5.220092773,Nevada,Nevada County,06057,CA,California,39.3014,-120.7685,99244
0500000US10003,"New Castle County, DE",12.19854,1.081364512,20773,2667064,TRUE,8.456232263,0.441,-14.28535668,-5.419549465,New Castle,New Castle County,10003,DE,Delaware,39.5768,-75.6527,556165
0500000US37129,"New Hanover County, NC",11.334743,0.16076465,7818,985684,TRUE,5.815299003,0.485,-14.28535668,-5.235529423,New Hanover,New Hanover County,37129,NC,North Carolina,34.2328,-77.8847,227938
0500000US09009,"New Haven County, CT",12.709224,1.059171081,37533,4282929,TRUE,7.827377123,0.457,-14.28535668,-5.270731926,New Haven,New Haven County,09009,CT,Connecticut,41.4105,-72.9321,857513
0500000US09011,"New London County, CT",11.576745,1.27467227,11116,1361802,TRUE,7.10664712,0.418,-14.28535668,-5.554117203,New London,New London County,09011,CT,Connecticut,41.4866,-72.1015,267390
0500000US44005,"Newport County, RI",10.456539,0.752980232,3765,416300,TRUE,6.776050788,0.45,-14.28535668,-5.428091526,Newport,Newport County,44005,RI,Rhode Island,41.5564,-71.2368,82801
0500000US51700,"Newport News city, VA",11.165536,-0.394143939,6845,909115,TRUE,9.007419703,0.414,-14.28535668,-5.247184753,NA,NA,NA,NA,NA,NA,NA,NA
0500000US29145,"Newton County, MO",9.9812813,0.561368704,2785,287801,TRUE,6.501965118,0.439,-14.28535668,-5.375450611,Newton,Newton County,29145,MO,Missouri,36.9055,-94.3393,58180
0500000US29145,"Newton County, MO",9.9812813,0.561368704,2785,287801,TRUE,6.501965118,0.439,-14.28535668,-5.375450611,Newton,Newton County,29145,MO,Missouri,36.9055,-94.3393,58180
0500000US36063,"Niagara County, NY",11.386818,2.83100462,11381,1080244,TRUE,9.55129481,0.427,-14.28535668,-5.688056946,Niagara,Niagara County,36063,NY,New York,43.2001,-78.7452,210820
0500000US27105,"Nobles County, MN",8.9952888,0.29345724,897,105153,TRUE,9.66266415,0.42,-14.28535668,-5.652629375,Nobles,Nobles County,27105,MN,Minnesota,43.6742,-95.7534,21734
0500000US51710,"Norfolk city, VA",11.351124,-0.328870952,9880,1210383,TRUE,9.007419703,0.466,-14.28535668,-5.45399189,NA,NA,NA,NA,NA,NA,NA,NA
0500000US25021,"Norfolk County, MA",12.449724,0.156412259,26735,3308857,TRUE,6.204557763,0.47,-14.28535668,-5.167248726,Norfolk,Norfolk County,25021,MA,Massachusetts,42.1607,-71.2111,700437
0500000US42095,"Northampton County, PA",11.62562,0.813397408,13364,1472316,TRUE,8.254576562,0.419,-12.43327695,-5.533235073,Northampton,Northampton County,42095,PA,Pennsylvania,40.7542,-75.3076,302809
0500000US48355,"Nueces County, TX",11.704008,0.185671762,12691,1671594,TRUE,10.51800022,0.472,-12.54452966,-5.364610195,Nueces,Nueces County,48355,TX,Texas,27.7255,-97.6132,361540
0500000US26125,"Oakland County, MI",13.083706,0.559254408,46694,6004915,TRUE,7.37306562,0.458,-14.28535668,-4.979287624,Oakland,Oakland County,26125,MI,Michigan,42.6604,-83.3858,1253185
0500000US34029,"Ocean County, NJ",12.312215,1.511268497,34154,2845833,TRUE,6.281425271,0.426,-14.28535668,-5.365322113,Ocean,Ocean County,34029,NJ,New Jersey,39.8855,-74.2813,596415
0500000US48357,"Ochiltree County, TX",8.1699028,0.832806706,372,49779,TRUE,9.362247823,0.423,-14.28535668,-6.054341316,Ochiltree,Ochiltree County,48357,TX,Texas,36.2784,-100.8157,10131
0500000US21183,"Ohio County, KY",9.079092,0.991125464,1255,119207,TRUE,7.318351644,0.441,-4.931622888,-5.984859467,Ohio,Ohio County,21183,KY,Kentucky,37.4782,-86.8489,24071
0500000US53047,"Okanogan County, WA",9.6644049,-0.708270311,1922,201052,TRUE,10.98180742,0.452,-14.28535668,-5.555345535,Okanogan,Okanogan County,53047,WA,Washington,48.5488,-119.7408,41842
0500000US40109,"Oklahoma County, OK",12.540522,-0.376214087,31966,3517571,TRUE,7.279617641,0.49,-14.28535668,-5.300592422,Oklahoma,Oklahoma County,40109,OK,Oklahoma,35.5515,-97.4072,787216
0500000US21185,"Oldham County, KY",9.8668232,0.943301737,1538,293788,TRUE,6.058947947,0.427,-14.28535668,-5.714047909,Oldham,Oldham County,21185,KY,Kentucky,38.3994,-85.4483,65967
0500000US27109,"Olmsted County, MN",10.934285,0.047102977,4338,705958,TRUE,9.015814646,0.428,-14.28535668,-5.373505116,Olmsted,Olmsted County,27109,MN,Minnesota,44.0038,-92.4018,154809
0500000US36065,"Oneida County, NY",11.430174,1.210170984,12233,1172696,TRUE,8.819930119,0.432,-14.28535668,-5.508256435,Oneida,Oneida County,36065,NY,New York,43.2417,-75.4359,229959
0500000US36067,"Onondaga County, NY",12.120199,1.060446143,19942,2318343,TRUE,9.130787475,0.453,-12.79799739,-5.329693794,Onondaga,Onondaga County,36067,NY,New York,43.0058,-76.1946,462872
0500000US37133,"Onslow County, NC",10.944347,1.015301347,4245,844336,TRUE,8.658171785,0.401,-14.28535668,-6.169363499,Onslow,Onslow County,37133,NC,North Carolina,34.7321,-77.4321,195069
0500000US06059,"Orange County, CA",13.799892,0.64058131,85557,14818892,TRUE,8.445797435,0.455,-14.28535668,-5.061551094,Orange,Orange County,06059,CA,California,33.703,-117.7611,3168044
0500000US12095,"Orange County, FL",12.914113,-0.58364445,33172,5576924,TRUE,10.29493571,0.456,-14.28535668,-5.293230534,Orange,Orange County,12095,FL,Florida,28.5144,-81.3235,1349746
0500000US36071,"Orange County, NY",11.731089,0.821603715,12492,1850465,TRUE,9.403999498,0.408,-14.28535668,-5.367766857,Orange,Orange County,36071,NY,New York,41.4021,-74.3055,380085
0500000US48361,"Orange County, TX",10.350447,-0.474864662,4459,409977,TRUE,4.355532922,0.432,-14.28535668,-5.965377331,Orange,Orange County,48361,TX,Texas,30.1213,-93.8939,84069
0500000US50017,"Orange County, VT",9.3899078,-0.078767672,1170,145301,TRUE,7.166465439,0.394,-14.28535668,-5.657721043,Orange,Orange County,50017,VT,Vermont,44.0057,-72.3768,28908
0500000US36073,"Orleans County, NY",9.6637068,1.47227037,1893,215874,TRUE,10.01395538,0.384,-14.28535668,-6.081263065,Orleans,Orleans County,36073,NY,New York,43.2521,-78.2312,40904
0500000US22071,"Orleans Parish, LA",11.66683,-0.805245459,13671,1472397,TRUE,9.007419703,0.541,-14.28535668,-5.432016373,Orleans,Orleans Parish,22071,LA,Louisiana,30.0687,-89.9288,390845
0500000US36075,"Oswego County, NY",10.730926,0.782937109,5117,611097,TRUE,9.331701443,0.42,-14.28535668,-5.95061779,Oswego,Oswego County,36075,NY,New York,43.4269,-76.1414,118339
0500000US26139,"Ottawa County, MI",11.435245,1.007783175,8020,1306626,TRUE,9.758537885,0.414,-14.28535668,-5.914872169,Ottawa,Ottawa County,26139,MI,Michigan,42.9598,-85.9961,286558
0500000US40115,"Ottawa County, OK",9.4062357,-0.103532478,2231,160981,TRUE,7.567591251,0.425,-14.28535668,-5.641342163,Ottawa,Ottawa County,40115,OK,Oklahoma,36.8355,-94.8104,31454
0500000US27111,"Otter Tail County, MN",10.114194,0.460743397,3111,287736,TRUE,10.09806186,0.417,-14.28535668,-5.752101421,Otter Tail,Otter Tail County,27111,MN,Minnesota,46.4088,-95.708,58195
0500000US05103,"Ouachita County, AR",9.2793064,-1.251938224,1849,131450,TRUE,1.673976434,0.451,-14.28535668,-5.936349869,Ouachita,Ouachita County,05103,AR,Arkansas,33.5934,-92.8819,23830
0500000US55087,"Outagamie County, WI",11.142760000000001,0.71563971,5894,872070,TRUE,8.810457156,0.402,-14.28535668,-5.765015602,Outagamie,Outagamie County,55087,WI,Wisconsin,44.4161,-88.4649,185700
0500000US55089,"Ozaukee County, WI",10.429872,1.56959343,3490,429757,TRUE,7.933238176,0.45,-14.28535668,-5.316951752,Ozaukee,Ozaukee County,55089,WI,Wisconsin,43.384,-87.9509,88597
0500000US12099,"Palm Beach County, FL",13.167624,0.2085343,66200,6493518,TRUE,13.11330859,0.505,-14.28535668,-4.793977261,Palm Beach,Palm Beach County,12099,FL,Florida,26.6476,-80.4655,1465027
0500000US30067,"Park County, MT",8.8512335,-1.686184406,729,78788,TRUE,8.900647837,0.456,-14.28535668,-5.394651413,Park,Park County,30067,MT,Montana,45.4884,-110.5267,16352
0500000US48367,"Parker County, TX",10.608786,1.303261399,4366,560435,TRUE,7.473750674,0.444,-14.28535668,-5.913562775,Parker,Parker County,48367,TX,Texas,32.7777,-97.8051,133811
0500000US34031,"Passaic County, NJ",11.991815,0.831094682,18074,2480387,TRUE,4.859424732,0.463,-14.28535668,-5.341171741,Passaic,Passaic County,34031,NJ,New Jersey,41.0344,-74.3008,503637
0500000US40119,"Payne County, OK",10.265871,-0.001734746,2697,378337,TRUE,6.827033174,0.485,-14.28535668,-5.746707439,Payne,Payne County,40119,OK,Oklahoma,36.0773,-96.9756,81815
0500000US13225,"Peach County, GA",9.1067562,0.82102865,1176,134368,TRUE,10.45870296,0.456,-14.28535668,-6.151469707,Peach,Peach County,13225,GA,Georgia,32.5688,-83.8269,27145
0500000US28109,"Pearl River County, MS",9.9344044,0.396658212,2921,279663,TRUE,7.314414119,0.46,-14.28535668,-6.062603951,Pearl River,Pearl River County,28109,MS,Mississippi,30.7688,-89.5896,55219
0500000US46103,"Pennington County, SD",10.595109,-0.676490068,3468,489210,TRUE,8.766911161,0.454,-14.28535668,-5.062456131,Pennington,Pennington County,46103,SD,South Dakota,44.0037,-102.8238,110685
0500000US23019,"Penobscot County, ME",11.039428,-0.409242719,6934,764743,TRUE,9.440802411,0.436,-14.28535668,-5.406067848,Penobscot,Penobscot County,23019,ME,Maine,45.4006,-68.6495,151774
0500000US37145,"Person County, NC",9.6413431,0.524638474,2036,194715,TRUE,8.396487765,0.415,-14.28535668,-5.948415279,Person,Person County,37145,NC,North Carolina,36.39,-78.9718,39345
0500000US42101,"Philadelphia County, PA",13.261234,-0.577160299,73966,7522450,TRUE,0.016529302,0.494,-14.28535668,-5.456762314,Philadelphia,Philadelphia County,42101,PA,Pennsylvania,40.0077,-75.1339,1579075
0500000US39129,"Pickaway County, OH",9.8545599,1.588164926,2396,275535,TRUE,8.849821143,0.387,-14.28535668,-6.067887306,Pickaway,Pickaway County,39129,OH,Ohio,39.6419,-83.0244,57762
0500000US45077,"Pickens County, SC",10.693035,0.398240954,4957,589122,TRUE,4.511500327,0.441,-14.28535668,-6.061138153,Pickens,Pickens County,45077,SC,South Carolina,34.8873,-82.7252,124029
0500000US53053,"Pierce County, WA",12.596607,-0.284450918,28381,3913000,TRUE,6.523831482,0.413,-13.18285453,-5.680938721,Pierce,Pierce County,53053,WA,Washington,47.0241,-122.1046,877013
0500000US04019,"Pima County, AZ",12.852861,0.28662765,40584,4820420,TRUE,8.405000128,0.458,-14.28535668,-5.529668808,Pima,Pima County,04019,AZ,Arizona,32.0974,-111.7899,1027207
0500000US12103,"Pinellas County, FL",12.913243,-0.655804455,56641,4591136,TRUE,4.557991223,0.464,-14.28535668,-4.957613468,Pinellas,Pinellas County,12103,FL,Florida,27.9196,-82.7256,964666
0500000US08097,"Pitkin County, CO",8.9115295,-2.596883535,218,81928,TRUE,5.913029921,0.591,-7.956092421,-4.693390846,Pitkin,Pitkin County,08097,CO,Colorado,39.2171,-106.9166,17926
0500000US51143,"Pittsylvania County, VA",10.187275,1.183869123,3199,315753,TRUE,8.806395358,0.417,-14.28535668,-6.884502411,Pittsylvania,Pittsylvania County,51143,VA,Virginia,36.8213,-79.3971,61256
0500000US31141,"Platte County, NE",9.4236755,-0.565581024,1241,158289,TRUE,9.270797137,0.385,-14.28535668,-5.644671917,Platte,Platte County,31141,NE,Nebraska,41.5713,-97.5211,33174
0500000US05113,"Polk County, AR",9.0065088,-0.527320743,1355,102432,TRUE,2.79218708,0.417,-14.28535668,-5.605318069,Polk,Polk County,05113,AR,Arkansas,34.4859,-94.2281,20094
0500000US12105,"Polk County, FL",12.318012,0.638469458,28213,2949885,TRUE,11.36606719,0.432,-14.28535668,-5.727470875,Polk,Polk County,12105,FL,Florida,27.9489,-81.6976,686218
0500000US13233,"Polk County, GA",9.5903511,0.250856459,2258,205429,TRUE,7.460413586,0.433,-14.28535668,-6.155509472,Polk,Polk County,13233,GA,Georgia,34.0018,-85.1881,41908
0500000US19153,"Polk County, IA",12.033813,-0.06533505,14819,2094886,TRUE,8.858699166,0.432,-14.28535668,-5.505085468,Polk,Polk County,19153,IA,Iowa,41.6855,-93.5735,479612
0500000US47139,"Polk County, TN",8.7500496,-0.258494586,980,83452,TRUE,5.465137449,0.428,-14.28535668,-6.204260826,Polk,Polk County,47139,TN,Tennessee,35.1199,-84.5233,16814
0500000US39133,"Portage County, OH",11.031966,1.552913427,6176,799750,TRUE,8.051571945,0.433,-14.28535668,-6.033334255,Portage,Portage County,39133,OH,Ohio,41.1677,-81.1974,162511
0500000US51740,"Portsmouth city, VA",10.527419,-0.461884171,5147,483765,TRUE,9.007419703,0.404,-14.28535668,-5.737148285,NA,NA,NA,NA,NA,NA,NA,NA
0500000US16077,"Power County, ID",7.8624973,0.484956503,273,38105,TRUE,10.62722799,0.385,-14.28535668,-5.91953373,Power,Power County,16077,ID,Idaho,42.6937,-112.8407,7671
0500000US24033,"Prince George's County, MD",12.617871,1.43855536,26930,4271761,TRUE,7.081834629,0.38,-14.28535668,-5.428007603,Prince George's,Prince George's County,24033,MD,Maryland,38.8295,-76.8473,908670
0500000US24033,"Prince George's County, MD",12.617871,1.43855536,26930,4271761,TRUE,7.081834629,0.38,-14.28535668,-5.428007603,Prince George's,Prince George's County,24033,MD,Maryland,38.8295,-76.8473,908670
0500000US51153,"Prince William County, VA",11.735101,2.075841188,7135,1892969,TRUE,6.422529715,0.366,-14.28535668,-6.055146217,Prince William,Prince William County,51153,VA,Virginia,38.703,-77.4809,461423
0500000US44007,"Providence County, RI",12.380274,0.801959634,28031,3141661,TRUE,7.095589391,0.462,-14.28535668,-5.409011841,Providence,Providence County,44007,RI,Rhode Island,41.8721,-71.58,635737
0500000US05119,"Pulaski County, AR",11.952212,-0.450938523,16708,1884418,TRUE,8.688578779,0.482,-14.28535668,-5.167593479,Pulaski,Pulaski County,05119,AR,Arkansas,34.77,-92.3119,392967
0500000US36079,"Putnam County, NY",10.460443,0.821335673,3084,497724,TRUE,6.521308177,0.407,-14.28535668,-5.420976162,Putnam,Putnam County,36079,NY,New York,41.4267,-73.7495,98787
0500000US54079,"Putnam County, WV",9.951087,0.911544263,2468,274591,TRUE,5.353436666,0.413,-9.813778645,-5.71987915,Putnam,Putnam County,54079,WV,West Virginia,38.5086,-81.909,56610
0500000US36081,"Queens County, NY",13.559729,1.381937504,71530,10992724,TRUE,9.007419703,0.433,-14.28535668,-5.581134796,Queens,Queens County,36081,NY,New York,40.7023,-73.8203,2287388
0500000US55101,"Racine County, WI",11.232497,0.643361807,7873,973578,TRUE,8.617377835,0.423,-14.28535668,-5.874746323,Racine,Racine County,55101,WI,Wisconsin,42.7475,-88.0612,195602
0500000US27123,"Ramsey County, MN",12.222841,-0.313259214,18856,2514883,TRUE,3.631206202,0.458,-14.28535668,-5.407565117,Ramsey,Ramsey County,27123,MN,Minnesota,45.0171,-93.0996,544442
0500000US28121,"Rankin County, MS",10.854644,0.232996687,4661,692213,TRUE,7.434375509,0.43,-14.28535668,-5.632370472,Rankin,Rankin County,28121,MS,Mississippi,32.2641,-89.9458,152677
0500000US38073,"Ransom County, ND",7.7600408,-1.390046835,399,28141,TRUE,9.067109712,0.362,-14.28535668,-5.346558094,Ransom,Ransom County,38073,ND,North Dakota,46.4562,-97.6574,5314
0500000US22079,"Rapides Parish, LA",10.781599,0.333658993,6408,653834,TRUE,10.25096037,0.472,-14.28535668,-5.240835667,Rapides,Rapides Parish,22079,LA,Louisiana,31.1986,-92.5332,130970
0500000US20155,"Reno County, KS",10.161071,-0.868864179,3494,320186,TRUE,9.411661538,0.429,-14.28535668,-5.581529617,Reno,Reno County,20155,KS,Kansas,37.953,-98.086,62765
0500000US36083,"Rensselaer County, NY",11.059078,2.096595287,7271,793145,TRUE,8.09335788,0.412,-14.28535668,-5.841627121,Rensselaer,Rensselaer County,36083,NY,New York,42.7111,-73.5097,159185
0500000US27131,"Rice County, MN",10.008433,0.292227209,2111,315348,TRUE,8.815032257,0.384,-14.28535668,-5.82183075,Rice,Rice County,27131,MN,Minnesota,44.3543,-93.2967,66185
0500000US38077,"Richland County, ND",8.7821693,-1.188989282,669,82515,TRUE,10.25416174,0.415,-14.28535668,-5.605863571,Richland,Richland County,38077,ND,North Dakota,46.2646,-96.9483,16254
0500000US45079,"Richland County, SC",11.860507,0.694607258,13165,1861745,TRUE,8.159057658,0.462,-14.28535668,-5.486963272,Richland,Richland County,45079,SC,South Carolina,34.0218,-80.9031,411357
0500000US13245,"Richmond County, GA",11.214506,-0.56951344,9422,990393,TRUE,6.083910781,0.464,-14.28535668,-5.21030426,Richmond,Richmond County,13245,GA,Georgia,33.3596,-82.0735,201852
0500000US37153,"Richmond County, NC",9.7542915,0.610432088,2693,232367,TRUE,7.460135429,0.484,-14.28535668,-5.726311684,Richmond,Richmond County,37153,NC,North Carolina,35.0059,-79.7478,44997
0500000US20161,"Riley County, KS",10.12013,-0.444582045,1533,344811,TRUE,8.035421928,0.474,-14.28535668,-5.782981873,Riley,Riley County,20161,KS,Kansas,39.2966,-96.7352,75056
0500000US35039,"Rio Arriba County, NM",9.6113958,-0.283260345,1820,200880,TRUE,7.765151974,0.429,-10.57791943,-5.884266853,Rio Arriba,Rio Arriba County,35039,NM,New Mexico,36.5096,-106.6931,39159
0500000US08105,"Rio Grande County, CO",8.1969881,-1.38501215,631,59599,TRUE,9.727480517,0.431,-14.28535668,-5.925425053,Rio Grande,Rio Grande County,08105,CO,Colorado,37.5825,-106.3832,11305
0500000US06065,"Riverside County, CA",13.410404,0.620954514,69728,10533631,TRUE,10.36166106,0.439,-14.28535668,-5.789534569,Riverside,Riverside County,06065,CA,California,33.7437,-115.9938,2411439
0500000US47145,"Roane County, TN",10.024466,0.52050364,3211,270872,TRUE,4.870734453,0.44,-9.505359742,-5.896139145,Roane,Roane County,47145,TN,Tennessee,35.8479,-84.5232,53075
0500000US51161,"Roanoke County, VA",10.540937,0.49500075,4507,457904,TRUE,6.1261047,0.398,-14.28535668,-5.493451118,Roanoke,Roanoke County,51161,VA,Virginia,37.2693,-80.068,93823
0500000US55105,"Rock County, WI",11.044489,0.720772088,6729,799839,TRUE,9.267382899,0.404,-14.28535668,-5.719694614,Rock,Rock County,55105,WI,Wisconsin,42.6712,-89.0716,162152
0500000US33015,"Rockingham County, NH",11.650267,0.908652306,10031,1473052,TRUE,7.787461553,0.404,-14.28535668,-5.440870762,Rockingham,Rockingham County,33015,NH,New Hampshire,42.9876,-71.1254,306359
0500000US36087,"Rockland County, NY",11.488193,1.553944111,10084,1526810,TRUE,6.386654827,0.442,-14.28535668,-5.05286026,Rockland,Rockland County,36087,NY,New York,41.1524,-74.0241,324422
0500000US37159,"Rowan County, NC",10.875724,1.101827145,6961,684382,TRUE,8.163145745,0.434,-11.75511544,-5.952001572,Rowan,Rowan County,37159,NC,North Carolina,35.6395,-80.5248,140296
0500000US06067,"Sacramento County, CA",13.139218,1.71339643,49273,6972551,TRUE,9.80207894,0.431,-14.28535668,-5.604294777,Sacramento,Sacramento County,06067,CA,California,38.4493,-121.3443,1524553
0500000US34033,"Salem County, NJ",10.1313,1.841710448,3553,329935,TRUE,9.223047625,0.408,-14.28535668,-5.526512623,Salem,Salem County,34033,NJ,New Jersey,39.5876,-75.3491,62990
0500000US49035,"Salt Lake County, UT",12.72211,-0.558904827,27376,4996520,TRUE,6.39135861,0.419,-14.28535668,-5.402049065,Salt Lake,Salt Lake County,49035,UT,Utah,40.6673,-111.9236,1133646
0500000US06069,"San Benito County, CA",9.7298479,1.094611645,1318,272168,TRUE,9.823715364,0.414,-14.28535668,-5.876542568,San Benito,San Benito County,06069,CA,California,36.6057,-121.075,60376
0500000US06071,"San Bernardino County, CA",13.298205,0.713924885,60355,10019206,TRUE,7.941458608,0.422,-14.28535668,-5.793482304,San Bernardino,San Bernardino County,06071,CA,California,34.8414,-116.1784,2149031
0500000US06073,"San Diego County, CA",13.875465,1.846005082,96485,15101663,TRUE,8.882558267,0.452,-14.28535668,-5.356417179,San Diego,San Diego County,06073,CA,California,33.0341,-116.7353,3316073
0500000US06075,"San Francisco County, CA",12.724735,0.812921047,28456,3945632,TRUE,9.007419703,0.507,-14.28535668,-4.975176334,San Francisco,San Francisco County,06075,CA,California,37.7562,-122.443,874961
0500000US06077,"San Joaquin County, CA",12.268601,2.250215292,23255,3365626,TRUE,11.82024875,0.437,-14.28535668,-5.835219383,San Joaquin,San Joaquin County,06077,CA,California,37.9348,-121.2714,742603
0500000US35045,"San Juan County, NM",10.639862,0.526457548,4327,637485,TRUE,9.166270923,0.449,-8.937644404,-5.8729949,San Juan,San Juan County,35045,NM,New Mexico,36.5085,-108.3206,126515
